HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans
3B6F54KMS6RTRYGX88SNZCS84701S2,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,33LKR6A5KJZXTIR6NA2FY1KKZHH1TT,worker_248,Submitted,Wed Jan 18 10:29:35 PST 2023,Wed Jan 18 10:31:26 PST 2023,Sat Jan 21 10:31:26 PST 2023,,,,111,0% (0/0),0% (0/0),0% (0/0),132_1-1,0,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":853,""label"":""relevant-text-span"",""startOffset"":746},{""endOffset"":918,""label"":""relevant-text-span"",""startOffset"":863},{""endOffset"":989,""label"":""relevant-text-span"",""startOffset"":937},{""endOffset"":1103,""label"":""relevant-text-span"",""startOffset"":999},{""endOffset"":1248,""label"":""relevant-text-span"",""startOffset"":1105}]}}]",x,,"['incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change', ' the 16th meeting of the parties to the Kyoto Protocol ', 'third meeting of the parties to the Paris Agreement ', ' This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.', ""Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'""]"
3B6F54KMS6RTRYGX88SNZCS84701S2,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,3DYGAII7PQNNIUIGR8JAUSRVIOGQPW,worker_391,Submitted,Wed Jan 18 06:33:29 PST 2023,Wed Jan 18 06:33:52 PST 2023,Sat Jan 21 06:33:52 PST 2023,,,,23,100% (6/6),100% (6/6),0% (0/0),132_1-1,0,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":998,""label"":""relevant-text-span"",""startOffset"":721},{""endOffset"":1103,""label"":""relevant-text-span"",""startOffset"":1000}]}}]",x,,"['The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).', 'This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.']"
3B6F54KMS6RTRYGX88SNZCS84701S2,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,3JW0YLFXRYVIM0B3F3WBEBHDZMXWWY,worker_385,Submitted,Wed Jan 18 07:46:29 PST 2023,Wed Jan 18 07:48:08 PST 2023,Sat Jan 21 07:48:08 PST 2023,,,,99,100% (8/8),0% (0/0),0% (0/0),132_1-1,0,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":998,""label"":""relevant-text-span"",""startOffset"":721}]}}]",x,,"['The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).']"
3B6F54KMS6RTRYGX88SNZCS84701S2,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,3PXX5PX6L2DTRKAPJ74N9871X12AB9,worker_429,Submitted,Wed Jan 18 05:36:21 PST 2023,Wed Jan 18 05:37:07 PST 2023,Sat Jan 21 05:37:07 PST 2023,,,,46,100% (580/580),0% (0/0),0% (0/0),132_1-1,0,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":596,""label"":""relevant-text-span"",""startOffset"":544},{""endOffset"":853,""label"":""relevant-text-span"",""startOffset"":762},{""endOffset"":918,""label"":""relevant-text-span"",""startOffset"":864},{""endOffset"":997,""label"":""relevant-text-span"",""startOffset"":929}]}}]",x,,"['is the 26th United Nations Climate Change conference', '26th Conference of the Parties to the United Nations Framework Convention on Climate Change', 'the 16th meeting of the parties to the Kyoto Protocol ', 'and the third meeting of the parties to the Paris Agreement ( CMA3 )']"
3B6F54KMS6RTRYGX88SNZCS84701S2,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,3S4AW7T80GXQ24GK1JJQA8H6HOA4LB,worker_32,Submitted,Wed Jan 18 10:46:31 PST 2023,Wed Jan 18 10:48:31 PST 2023,Sat Jan 21 10:48:31 PST 2023,,,,120,0% (0/0),0% (0/0),0% (0/0),132_1-1,0,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.",,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":792,""label"":""relevant-text-span"",""startOffset"":746},{""endOffset"":919,""label"":""relevant-text-span"",""startOffset"":868},{""endOffset"":1090,""label"":""relevant-text-span"",""startOffset"":1063},{""endOffset"":1247,""label"":""relevant-text-span"",""startOffset"":1229}]}}]",x,,"['incorporate the 26th Conference of the Parties', '16th meeting of the parties to the Kyoto Protocol (', 'commit to enhanced ambition', ""'ratchet mechanism""]"
3A3KKYU7Q7WJU4JVLZLMGTJW8VQWMJ,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,3NG53N1RL0YHCQIK5E2A816VOKUP8O,worker_248,Submitted,Wed Jan 18 10:12:55 PST 2023,Wed Jan 18 10:15:11 PST 2023,Sat Jan 21 10:15:11 PST 2023,,,,136,0% (0/0),0% (0/0),0% (0/0),132_1-1,0,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.",0.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":114,""label"":""relevant-text-span"",""startOffset"":70},{""endOffset"":388,""label"":""relevant-text-span"",""startOffset"":252},{""endOffset"":574,""label"":""relevant-text-span"",""startOffset"":389},{""endOffset"":1088,""label"":""relevant-text-span"",""startOffset"":968},{""endOffset"":1191,""label"":""relevant-text-span"",""startOffset"":1090}]}}]",x,,"['Uniting the world to tackle climate change. ', 'bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change. ', 'The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26', ' #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!', 'Innovators can apply to six challenges focusing around core climate issues and government priorities.']"
3A3KKYU7Q7WJU4JVLZLMGTJW8VQWMJ,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,3ZPPDN2SL0BDT4C41SSDEL22UGZ9EV,worker_391,Submitted,Wed Jan 18 05:47:57 PST 2023,Wed Jan 18 05:48:34 PST 2023,Sat Jan 21 05:48:34 PST 2023,,,,37,100% (6/6),100% (6/6),0% (0/0),132_1-1,0,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.",0.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":386,""label"":""relevant-text-span"",""startOffset"":230}]}}]",x,,['The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change']
3A3KKYU7Q7WJU4JVLZLMGTJW8VQWMJ,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,33FBRBDW6TEYI19G09G4O17OP08C8O,worker_385,Submitted,Wed Jan 18 09:45:18 PST 2023,Wed Jan 18 09:45:43 PST 2023,Sat Jan 21 09:45:43 PST 2023,,,,25,100% (8/8),0% (0/0),0% (0/0),132_1-1,0,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.",0.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":387,""label"":""relevant-text-span"",""startOffset"":230}]}}]",x,,['The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.']
3A3KKYU7Q7WJU4JVLZLMGTJW8VQWMJ,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,5,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,3IGI0VL64CZKUXTNWGEE1YR037KNOA,worker_429,Submitted,Wed Jan 18 05:39:27 PST 2023,Wed Jan 18 05:40:20 PST 2023,Sat Jan 21 05:40:20 PST 2023,,,,53,100% (580/580),0% (0/0),0% (0/0),132_1-1,0,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.",0.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":386,""label"":""relevant-text-span"",""startOffset"":230}]}}]",x,,['The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change']
3A3KKYU7Q7WJU4JVLZLMGTJW8VQWMJ,3I89T2LWMT6E4MOUOE2TUC95DE5D21,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.30,Wed Jan 18 05:15:30 PST 2023,6,BatchId:4990113;OriginalHitTemplateId:928390909;,180,259200,Sat Jan 21 05:15:30 PST 2023,,,3F1567XTN1K2Q729AJND82RGDR0Q9H,worker_217,Submitted,Thu Jan 19 03:35:08 PST 2023,Thu Jan 19 03:35:51 PST 2023,Sun Jan 22 03:35:51 PST 2023,,,,43,98% (312/319),84% (38/45),82% (31/38),132_1-1,0,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.",0.0,"I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","[{""relevant-text-spans-single-passage-annotation"":{""entities"":[{""endOffset"":387,""label"":""relevant-text-span"",""startOffset"":230}]}}]",x,,['The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.']
