HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.passage_id,Input.relevance_score,Input.passage,Input.query,Input.sentence,Input.sentence_id,Answer.taskAnswers,Approve,Reject,text_spans
3NRZ1LDP80LT92LDO2XLW179U4XPZU,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:31 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:31 PST 2023,,,3137ONMDKLKS8EZCFYYN62OPZICEGO,worker_64,Submitted,Sat Jan 21 08:23:30 PST 2023,Sat Jan 21 08:24:13 PST 2023,Tue Jan 24 08:24:13 PST 2023,,,,43,0% (0/0),0% (0/0),0% (0/0),132_1-1,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).",132_1-1--MARCO_16_3117875026-1--2,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":277,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).']"
3NRZ1LDP80LT92LDO2XLW179U4XPZU,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:31 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:31 PST 2023,,,39ASUFLU62M3U0U248YRUOOK28FEXN,worker_502,Submitted,Sat Jan 21 08:58:55 PST 2023,Sat Jan 21 08:59:13 PST 2023,Tue Jan 24 08:59:13 PST 2023,,,,18,0% (0/0),0% (0/0),0% (0/0),132_1-1,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).",132_1-1--MARCO_16_3117875026-1--2,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":71,""label"":""relevant-text-span"",""startOffset"":25}]}}]",x,,['incorporate the 26th Conference of the Parties']
3NRZ1LDP80LT92LDO2XLW179U4XPZU,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:31 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:31 PST 2023,,,3P529IW9K3000KD9L0F91CEX7ZJLFN,worker_217,Submitted,Sat Jan 21 04:53:02 PST 2023,Sat Jan 21 04:57:47 PST 2023,Tue Jan 24 04:57:47 PST 2023,,,,285,98% (322/329),87% (48/55),85% (41/48),132_1-1,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).",132_1-1--MARCO_16_3117875026-1--2,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":277,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).']"
3EHIMLB7GBEMCPM2WZP3A88E94G8H3,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:31 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:31 PST 2023,,,3ZGVPD4G6YWUOECEVLB7QV4WDIUZTP,worker_502,Submitted,Sat Jan 21 08:32:43 PST 2023,Sat Jan 21 08:33:01 PST 2023,Tue Jan 24 08:33:01 PST 2023,,,,18,0% (0/0),0% (0/0),0% (0/0),132_1-1,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?",This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.,132_1-1--MARCO_16_3117875026-1--3,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":91,""label"":""relevant-text-span"",""startOffset"":63}]}}]",x,,['commit to enhanced ambition ']
3EHIMLB7GBEMCPM2WZP3A88E94G8H3,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:31 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:31 PST 2023,,,3IGI0VL64CZKUXTNWGEE1YR04VBNOE,worker_217,Submitted,Sat Jan 21 05:01:15 PST 2023,Sat Jan 21 05:08:27 PST 2023,Tue Jan 24 05:08:27 PST 2023,,,,432,98% (322/329),87% (48/55),85% (41/48),132_1-1,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?",This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.,132_1-1--MARCO_16_3117875026-1--3,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":103,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.']
3EHIMLB7GBEMCPM2WZP3A88E94G8H3,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:31 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:31 PST 2023,,,3MMN5BL1W4JPQQF11HFM0G4P4F13MX,worker_201,Submitted,Sat Jan 21 08:38:40 PST 2023,Sat Jan 21 08:39:18 PST 2023,Tue Jan 24 08:39:18 PST 2023,,,,38,99% (92/93),0% (0/1),0% (0/1),132_1-1,MARCO_16_3117875026-1,3,"2021 United Nations Climate Change Conference - Wikipedia 2021 United Nations Climate Change Conference From Wikipedia, the free encyclopedia (Redirected from COP26) Jump to navigation Jump to search 2021 United Nations Climate Change Conference  Date 1 – 12 November 2021 Venue SEC Centre Location Glasgow, Scotland, UK Organized by United Kingdom and Italy Participants UNFCCC member countries President Alok Sharma Previous event Madrid 2019 Website www .ukcop26 .org  The 2021 United Nations Climate Change Conference, also known as COP26, is the 26th United Nations Climate Change conference.  It is scheduled to be held in the city of Glasgow from 1 to 12 November 2021 under the presidency of the United Kingdom.  The conference is set to incorporate the 26th Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC), the 16th meeting of the parties to the Kyoto Protocol ( CMP16 ), and the third meeting of the parties to the Paris Agreement ( CMA3 ).  This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.  Parties are required to carry out every five years, as outlined in the Paris Agreement, a process colloquially known as the 'ratchet mechanism'.  The venue for the conference is the SEC Centre in Glasgow.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?",This conference is the first time that Parties are expected to commit to enhanced ambition since COP21.,132_1-1--MARCO_16_3117875026-1--3,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":90,""label"":""relevant-text-span"",""startOffset"":19}]}}]",x,,['the first time that Parties are expected to commit to enhanced ambition']
3JUDR1D0EA6O33JGZ83W9VNCERKQ2E,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:32 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:32 PST 2023,,,3HMIGG0U4QLBL4ALW1YTLSZ7TBH8YU,worker_64,Submitted,Sat Jan 21 09:12:32 PST 2023,Sat Jan 21 09:12:48 PST 2023,Tue Jan 24 09:12:48 PST 2023,,,,16,0% (0/0),0% (0/0),0% (0/0),132_1-1,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","COP26 @COP26  May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.",132_1-1--MARCO_30_1605964568-1--4,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":252,""label"":""relevant-text-span"",""startOffset"":207}]}}]",x,,['accelerate the global transition to net zero.']
3JUDR1D0EA6O33JGZ83W9VNCERKQ2E,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:32 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:32 PST 2023,,,37WLF8U1WU5TXL2GZ704S6O5P1C6K5,worker_502,Submitted,Sat Jan 21 08:58:18 PST 2023,Sat Jan 21 08:58:31 PST 2023,Tue Jan 24 08:58:31 PST 2023,,,,13,0% (0/0),0% (0/0),0% (0/0),132_1-1,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","COP26 @COP26  May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.",132_1-1--MARCO_30_1605964568-1--4,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":203,""label"":""relevant-text-span"",""startOffset"":161}]}}]",x,,['demonstrating the need for systemic change']
3JUDR1D0EA6O33JGZ83W9VNCERKQ2E,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:32 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:32 PST 2023,,,386CSBG1O41F8O0BCCK1OS0EO61Q6C,worker_217,Submitted,Sat Jan 21 04:28:15 PST 2023,Sat Jan 21 04:28:39 PST 2023,Tue Jan 24 04:28:39 PST 2023,,,,24,98% (322/329),87% (48/55),85% (41/48),132_1-1,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?","COP26 @COP26  May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.",132_1-1--MARCO_30_1605964568-1--4,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":252,""label"":""relevant-text-span"",""startOffset"":188}]}}]",x,,['systemic change to accelerate the global transition to net zero.']
3YO4AH2FQHZH7TG2KLZIQ7UXHT0Q0U,3S2GEPESODQHD711CKIJ0UBWFKEQU2,Identify relevant text spans in sentence,Identify all the text spans that contain key pieces of the answer to a given question,"query, passage, relevance, data collection",$0.10,Sat Jan 21 03:55:31 PST 2023,3,BatchId:4993039;OriginalHitTemplateId:928390909;,600,259200,Tue Jan 24 03:55:31 PST 2023,,,3LBXNTKX0WAMZ43LWXI52AN9BAZ9X6,worker_217,Submitted,Sat Jan 21 04:57:53 PST 2023,Sat Jan 21 05:02:09 PST 2023,Tue Jan 24 05:02:09 PST 2023,,,,256,98% (322/329),87% (48/55),85% (41/48),132_1-1,MARCO_30_1605964568-1,2,"HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change.  The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021.  The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change.  The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26.  COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero.  Starting May 27th  Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26!  Innovators can apply to six challenges focusing around core climate issues and government priorities.","I remember Glasgow hosting COP26 last year, but unfortunately I was out of the loop. What was the conference about?",HOME - UN Climate Change Conference (COP26) at the SEC  Glasgow 2021 Uniting the world to tackle climate change.,132_1-1--MARCO_30_1605964568-1--0,"[{""relevant-text-spans-sentence"":{""entities"":[{""endOffset"":112,""label"":""relevant-text-span"",""startOffset"":7}]}}]",x,,['UN Climate Change Conference (COP26) at the SEC  Glasgow 2021 Uniting the world to tackle climate change.']
